OBJECTID *	Shape *	GPS_Date	GPS_Time	Feat_Name	GNSS_Heigh	Northing	Easting	Point_ID
3981	Point ZM	23/02/2017	01:22:24pm	PosnPnt	577.468	5234656.978	1498954.09	3981
3982	Point ZM	23/02/2017	01:22:25pm	PosnPnt	577.358	5234658.125	1498953.511	3982
3983	Point ZM	23/02/2017	01:22:26pm	PosnPnt	577.328	5234659.182	1498952.901	3983
3984	Point ZM	23/02/2017	01:22:27pm	PosnPnt	577.188	5234660.038	1498952.212	3984
3985	Point ZM	23/02/2017	01:22:28pm	PosnPnt	577.018	5234661.008	1498951.684	3985
3986	Point ZM	23/02/2017	01:22:29pm	PosnPnt	577.028	5234662.136	1498951.342	3986
3987	Point ZM	23/02/2017	01:22:30pm	PosnPnt	576.878	5234663.131	1498951.025	3987
3988	Point ZM	23/02/2017	01:22:31pm	PosnPnt	576.768	5234664.08	1498950.604	3988
3989	Point ZM	23/02/2017	01:22:32pm	PosnPnt	576.768	5234665.029	1498950.15	3989
3990	Point ZM	23/02/2017	01:22:33pm	PosnPnt	576.758	5234665.943	1498949.639	3990
3991	Point ZM	23/02/2017	01:22:34pm	PosnPnt	576.778	5234666.801	1498949.065	3991
3992	Point ZM	23/02/2017	01:22:35pm	PosnPnt	576.748	5234667.716	1498948.635	3992
3993	Point ZM	23/02/2017	01:22:36pm	PosnPnt	576.798	5234668.734	1498948.36	3993
3994	Point ZM	23/02/2017	01:22:37pm	PosnPnt	576.738	5234669.584	1498948.013	3994
3995	Point ZM	23/02/2017	01:22:38pm	PosnPnt	576.678	5234670.402	1498947.748	3995
3996	Point ZM	23/02/2017	01:22:39pm	PosnPnt	576.528	5234671.161	1498947.957	3996
3997	Point ZM	23/02/2017	01:22:40pm	PosnPnt	576.538	5234671.682	1498948.642	3997
3998	Point ZM	23/02/2017	01:22:41pm	PosnPnt	576.528	5234672.069	1498949.28	3998
3999	Point ZM	23/02/2017	01:22:42pm	PosnPnt	576.398	5234672.421	1498949.813	3999
4000	Point ZM	23/02/2017	01:22:43pm	PosnPnt	576.488	5234672.611	1498950.608	4000
4001	Point ZM	23/02/2017	01:22:44pm	PosnPnt	576.568	5234672.634	1498951.431	4001
4002	Point ZM	23/02/2017	01:22:45pm	PosnPnt	576.458	5234672.701	1498952.204	4002
4003	Point ZM	23/02/2017	01:22:46pm	PosnPnt	576.798	5234672.689	1498952.921	4003
4004	Point ZM	23/02/2017	01:22:47pm	PosnPnt	576.918	5234671.984	1498953.323	4004
4005	Point ZM	23/02/2017	01:22:48pm	PosnPnt	577.048	5234670.978	1498953.647	4005
4006	Point ZM	23/02/2017	01:22:49pm	PosnPnt	577.058	5234669.828	1498953.998	4006
4007	Point ZM	23/02/2017	01:22:50pm	PosnPnt	577.228	5234668.835	1498954.404	4007
4008	Point ZM	23/02/2017	01:22:51pm	PosnPnt	577.208	5234667.741	1498954.795	4008
4009	Point ZM	23/02/2017	01:22:52pm	PosnPnt	577.338	5234666.846	1498955.126	4009
4010	Point ZM	23/02/2017	01:22:53pm	PosnPnt	577.478	5234666.029	1498955.432	4010
4011	Point ZM	23/02/2017	01:22:54pm	PosnPnt	577.488	5234665.048	1498955.968	4011
4012	Point ZM	23/02/2017	01:22:55pm	PosnPnt	577.558	5234664.21	1498956.412	4012
4013	Point ZM	23/02/2017	01:22:56pm	PosnPnt	577.638	5234663.703	1498956.664	4013
4014	Point ZM	23/02/2017	01:22:57pm	PosnPnt	577.678	5234663.538	1498956.756	4014
4015	Point ZM	23/02/2017	01:22:58pm	PosnPnt	577.718	5234663.549	1498956.764	4015
4016	Point ZM	23/02/2017	01:22:59pm	PosnPnt	577.748	5234663.56	1498956.78	4016
4017	Point ZM	23/02/2017	01:23:00pm	PosnPnt	577.768	5234663.561	1498956.813	4017
4018	Point ZM	23/02/2017	01:23:01pm	PosnPnt	577.778	5234663.539	1498956.821	4018
4019	Point ZM	23/02/2017	01:23:02pm	PosnPnt	577.808	5234663.505	1498956.821	4019
4020	Point ZM	23/02/2017	01:23:03pm	PosnPnt	577.808	5234663.338	1498956.751	4020
4021	Point ZM	23/02/2017	01:23:04pm	PosnPnt	577.768	5234662.865	1498956.35	4021
4022	Point ZM	23/02/2017	01:23:05pm	PosnPnt	577.788	5234662.113	1498955.824	4022
4023	Point ZM	23/02/2017	01:23:06pm	PosnPnt	577.768	5234661.153	1498955.512	4023
4024	Point ZM	23/02/2017	01:23:07pm	PosnPnt	577.768	5234660.171	1498955.192	4024
4025	Point ZM	23/02/2017	01:23:08pm	PosnPnt	577.658	5234659.241	1498954.644	4025
4026	Point ZM	23/02/2017	01:23:09pm	PosnPnt	577.638	5234658.565	1498953.969	4026
4027	Point ZM	23/02/2017	01:23:10pm	PosnPnt	577.558	5234658.108	1498953.129	4027
4028	Point ZM	23/02/2017	01:23:11pm	PosnPnt	577.528	5234657.716	1498952.132	4028
4029	Point ZM	23/02/2017	01:23:12pm	PosnPnt	577.468	5234657.333	1498951.005	4029
4030	Point ZM	23/02/2017	01:23:13pm	PosnPnt	577.358	5234656.86	1498949.839	4030
4031	Point ZM	23/02/2017	01:23:14pm	PosnPnt	577.308	5234656.254	1498948.699	4031
4032	Point ZM	23/02/2017	01:23:15pm	PosnPnt	577.278	5234655.716	1498947.574	4032
4033	Point ZM	23/02/2017	01:23:16pm	PosnPnt	577.268	5234655.2	1498946.531	4033
4034	Point ZM	23/02/2017	01:23:17pm	PosnPnt	577.128	5234654.63	1498945.537	4034
4035	Point ZM	23/02/2017	01:23:18pm	PosnPnt	577.108	5234654.116	1498944.542	4035
4036	Point ZM	23/02/2017	01:23:19pm	PosnPnt	576.988	5234653.866	1498943.397	4036
4037	Point ZM	23/02/2017	01:23:20pm	PosnPnt	576.858	5234653.813	1498942.11	4037
4038	Point ZM	23/02/2017	01:23:21pm	PosnPnt	576.768	5234653.64	1498940.915	4038
4039	Point ZM	23/02/2017	01:23:22pm	PosnPnt	576.578	5234653.267	1498939.739	4039
4040	Point ZM	23/02/2017	01:23:23pm	PosnPnt	576.438	5234652.904	1498938.473	4040
4041	Point ZM	23/02/2017	01:23:24pm	PosnPnt	576.388	5234652.442	1498937.25	4041
4042	Point ZM	23/02/2017	01:23:25pm	PosnPnt	576.238	5234651.836	1498936.11	4042
4043	Point ZM	23/02/2017	01:23:26pm	PosnPnt	576.138	5234651.12	1498934.963	4043
4044	Point ZM	23/02/2017	01:23:27pm	PosnPnt	576.078	5234650.303	1498933.851	4044
4045	Point ZM	23/02/2017	01:23:28pm	PosnPnt	575.908	5234649.52	1498932.673	4045
4046	Point ZM	23/02/2017	01:23:29pm	PosnPnt	575.818	5234648.935	1498931.476	4046
4047	Point ZM	23/02/2017	01:23:30pm	PosnPnt	575.718	5234648.442	1498930.383	4047
4048	Point ZM	23/02/2017	01:23:31pm	PosnPnt	575.568	5234648.036	1498929.208	4048
4049	Point ZM	23/02/2017	01:23:32pm	PosnPnt	575.438	5234647.707	1498927.998	4049
4050	Point ZM	23/02/2017	01:23:33pm	PosnPnt	575.268	5234647.169	1498926.914	4050
4051	Point ZM	23/02/2017	01:23:34pm	PosnPnt	575.108	5234646.63	1498925.765	4051
4052	Point ZM	23/02/2017	01:23:35pm	PosnPnt	574.958	5234646.345	1498924.539	4052
4053	Point ZM	23/02/2017	01:23:36pm	PosnPnt	574.808	5234645.949	1498923.323	4053
4054	Point ZM	23/02/2017	01:23:37pm	PosnPnt	574.688	5234645.431	1498922.1	4054
4055	Point ZM	23/02/2017	01:23:38pm	PosnPnt	574.548	5234644.825	1498920.887	4055
4056	Point ZM	23/02/2017	01:23:39pm	PosnPnt	574.478	5234644.295	1498919.648	4056
4057	Point ZM	23/02/2017	01:23:40pm	PosnPnt	574.428	5234643.811	1498918.465	4057
4058	Point ZM	23/02/2017	01:23:41pm	PosnPnt	574.268	5234643.371	1498917.242	4058
4059	Point ZM	23/02/2017	01:23:42pm	PosnPnt	574.168	5234642.921	1498916.107	4059
4060	Point ZM	23/02/2017	01:23:43pm	PosnPnt	573.998	5234642.351	1498915.073	4060
4061	Point ZM	23/02/2017	01:23:44pm	PosnPnt	573.848	5234641.746	1498913.99	4061
4062	Point ZM	23/02/2017	01:23:45pm	PosnPnt	573.698	5234641.186	1498912.915	4062
4063	Point ZM	23/02/2017	01:23:46pm	PosnPnt	573.508	5234640.571	1498911.889	4063
4064	Point ZM	23/02/2017	01:23:47pm	PosnPnt	573.318	5234639.889	1498910.823	4064
4065	Point ZM	23/02/2017	01:23:48pm	PosnPnt	573.188	5234639.306	1498909.699	4065
4066	Point ZM	23/02/2017	01:23:49pm	PosnPnt	573.018	5234638.822	1498908.541	4066
4067	Point ZM	23/02/2017	01:23:50pm	PosnPnt	572.998	5234638.439	1498907.463	4067
4068	Point ZM	23/02/2017	01:23:51pm	PosnPnt	572.847	5234638.002	1498906.435	4068
4069	Point ZM	23/02/2017	01:23:52pm	PosnPnt	572.717	5234637.521	1498905.432	4069
4070	Point ZM	23/02/2017	01:23:53pm	PosnPnt	572.657	5234637.202	1498904.874	4070
4071	Point ZM	23/02/2017	01:23:54pm	PosnPnt	572.567	5234636.502	1498904.917	4071
4072	Point ZM	23/02/2017	01:23:55pm	PosnPnt	572.528	5234635.375	1498905.276	4072
4073	Point ZM	23/02/2017	01:23:56pm	PosnPnt	572.468	5234634.25	1498905.814	4073
4074	Point ZM	23/02/2017	01:23:57pm	PosnPnt	572.348	5234633.113	1498906.336	4074
4075	Point ZM	23/02/2017	01:23:58pm	PosnPnt	572.368	5234632.146	1498907.035	4075
4076	Point ZM	23/02/2017	01:23:59pm	PosnPnt	572.358	5234631.428	1498908.015	4076
4077	Point ZM	23/02/2017	01:24:00pm	PosnPnt	572.398	5234631.156	1498909.168	4077
4078	Point ZM	23/02/2017	01:24:01pm	PosnPnt	572.448	5234631.207	1498910.381	4078
4079	Point ZM	23/02/2017	01:24:02pm	PosnPnt	572.498	5234631.292	1498911.586	4079
4080	Point ZM	23/02/2017	01:24:03pm	PosnPnt	572.518	5234631.465	1498912.773	4080
4081	Point ZM	23/02/2017	01:24:04pm	PosnPnt	572.598	5234631.761	1498914.007	4081
4082	Point ZM	23/02/2017	01:24:05pm	PosnPnt	572.728	5234632.146	1498915.264	4082
4083	Point ZM	23/02/2017	01:24:06pm	PosnPnt	572.918	5234632.597	1498916.464	4083
4084	Point ZM	23/02/2017	01:24:07pm	PosnPnt	573.038	5234633.114	1498917.621	4084
4085	Point ZM	23/02/2017	01:24:08pm	PosnPnt	573.178	5234633.687	1498918.811	4085
4086	Point ZM	23/02/2017	01:24:09pm	PosnPnt	573.338	5234634.215	1498920.025	4086
4087	Point ZM	23/02/2017	01:24:10pm	PosnPnt	573.458	5234634.7	1498921.248	4087
4088	Point ZM	23/02/2017	01:24:11pm	PosnPnt	573.598	5234635.206	1498922.447	4088
4089	Point ZM	23/02/2017	01:24:12pm	PosnPnt	573.758	5234635.691	1498923.645	4089
4090	Point ZM	23/02/2017	01:24:13pm	PosnPnt	573.908	5234636.286	1498924.826	4090
4091	Point ZM	23/02/2017	01:24:14pm	PosnPnt	574.048	5234636.893	1498926.056	4091
4092	Point ZM	23/02/2017	01:24:15pm	PosnPnt	574.198	5234637.323	1498927.345	4092
4093	Point ZM	23/02/2017	01:24:16pm	PosnPnt	574.338	5234637.708	1498928.627	4093
4094	Point ZM	23/02/2017	01:24:17pm	PosnPnt	574.468	5234638.149	1498929.916	4094
4095	Point ZM	23/02/2017	01:24:18pm	PosnPnt	574.608	5234638.668	1498931.204	4095
4096	Point ZM	23/02/2017	01:24:19pm	PosnPnt	574.678	5234639.109	1498932.46	4096
4097	Point ZM	23/02/2017	01:24:20pm	PosnPnt	574.738	5234639.427	1498933.71	4097
4098	Point ZM	23/02/2017	01:24:21pm	PosnPnt	574.778	5234639.712	1498934.937	4098
4099	Point ZM	23/02/2017	01:24:22pm	PosnPnt	574.888	5234640.019	1498936.154	4099
4100	Point ZM	23/02/2017	01:24:23pm	PosnPnt	574.988	5234640.368	1498937.274	4100
4101	Point ZM	23/02/2017	01:24:24pm	PosnPnt	575.068	5234640.895	1498938.358	4101
4102	Point ZM	23/02/2017	01:24:25pm	PosnPnt	575.158	5234641.491	1498939.555	4102
4103	Point ZM	23/02/2017	01:24:26pm	PosnPnt	575.278	5234641.976	1498940.859	4103
4104	Point ZM	23/02/2017	01:24:27pm	PosnPnt	575.368	5234642.296	1498942.191	4104
4105	Point ZM	23/02/2017	01:24:28pm	PosnPnt	575.458	5234642.604	1498943.49	4105
4106	Point ZM	23/02/2017	01:24:29pm	PosnPnt	575.638	5234643.067	1498944.738	4106
4107	Point ZM	23/02/2017	01:24:30pm	PosnPnt	575.728	5234643.54	1498945.945	4107
4108	Point ZM	23/02/2017	01:24:31pm	PosnPnt	575.818	5234644.047	1498947.152	4108
4109	Point ZM	23/02/2017	01:24:32pm	PosnPnt	575.958	5234644.52	1498948.392	4109
4110	Point ZM	23/02/2017	01:24:33pm	PosnPnt	576.068	5234644.839	1498949.691	4110
4111	Point ZM	23/02/2017	01:24:34pm	PosnPnt	576.208	5234645.069	1498950.966	4111
4112	Point ZM	23/02/2017	01:24:35pm	PosnPnt	576.348	5234645.399	1498952.2	4112
4113	Point ZM	23/02/2017	01:24:36pm	PosnPnt	576.468	5234645.872	1498953.432	4113
4114	Point ZM	23/02/2017	01:24:37pm	PosnPnt	576.618	5234646.389	1498954.614	4114
4115	Point ZM	23/02/2017	01:24:38pm	PosnPnt	576.708	5234647.061	1498955.679	4115
4116	Point ZM	23/02/2017	01:24:39pm	PosnPnt	576.788	5234647.819	1498956.646	4116
4117	Point ZM	23/02/2017	01:24:40pm	PosnPnt	576.898	5234648.456	1498957.663	4117
4118	Point ZM	23/02/2017	01:24:41pm	PosnPnt	576.978	5234648.827	1498958.733	4118
4119	Point ZM	23/02/2017	01:24:42pm	PosnPnt	577.098	5234648.541	1498959.626	4119
4120	Point ZM	23/02/2017	01:24:43pm	PosnPnt	577.288	5234647.705	1498960.192	4120
4121	Point ZM	23/02/2017	01:24:44pm	PosnPnt	577.558	5234646.82	1498960.425	4121
4122	Point ZM	23/02/2017	01:24:45pm	PosnPnt	577.718	5234646.053	1498960.412	4122
4123	Point ZM	23/02/2017	01:24:46pm	PosnPnt	577.828	5234645.354	1498960.455	4123
4124	Point ZM	23/02/2017	01:24:47pm	PosnPnt	577.948	5234644.765	1498960.447	4124
4125	Point ZM	23/02/2017	01:24:48pm	PosnPnt	578.068	5234644.587	1498960.442	4125
4126	Point ZM	23/02/2017	01:24:49pm	PosnPnt	578.168	5234644.634	1498960.58	4126
4127	Point ZM	23/02/2017	01:24:50pm	PosnPnt	578.288	5234644.602	1498960.702	4127
4128	Point ZM	23/02/2017	01:24:51pm	PosnPnt	578.408	5234644.702	1498960.66	4128
4129	Point ZM	23/02/2017	01:24:52pm	PosnPnt	578.458	5234644.912	1498960.592	4129
4130	Point ZM	23/02/2017	01:24:53pm	PosnPnt	578.438	5234645.012	1498960.631	4130
4131	Point ZM	23/02/2017	01:24:54pm	PosnPnt	578.418	5234645.012	1498960.607	4131
4132	Point ZM	23/02/2017	01:24:55pm	PosnPnt	578.368	5234644.834	1498960.593	4132
4133	Point ZM	23/02/2017	01:24:56pm	PosnPnt	578.418	5234644.335	1498960.633	4133
4134	Point ZM	23/02/2017	01:24:57pm	PosnPnt	578.388	5234643.702	1498960.683	4134
4135	Point ZM	23/02/2017	01:24:58pm	PosnPnt	578.388	5234642.905	1498960.833	4135
4136	Point ZM	23/02/2017	01:24:59pm	PosnPnt	578.268	5234642.017	1498960.879	4136
4137	Point ZM	23/02/2017	01:25:00pm	PosnPnt	578.308	5234641.368	1498960.571	4137
4138	Point ZM	23/02/2017	01:25:01pm	PosnPnt	578.308	5234641.171	1498960.036	4138
4139	Point ZM	23/02/2017	01:25:02pm	PosnPnt	578.258	5234641.254	1498959.627	4139
4140	Point ZM	23/02/2017	01:25:03pm	PosnPnt	578.228	5234641.407	1498959.438	4140
4141	Point ZM	23/02/2017	01:25:04pm	PosnPnt	578.198	5234641.507	1498959.42	4141
4142	Point ZM	23/02/2017	01:25:05pm	PosnPnt	578.168	5234641.618	1498959.435	4142
4143	Point ZM	23/02/2017	01:25:06pm	PosnPnt	578.148	5234641.663	1498959.458	4143
4144	Point ZM	23/02/2017	01:25:07pm	PosnPnt	578.158	5234641.718	1498959.457	4144
4145	Point ZM	23/02/2017	01:25:08pm	PosnPnt	578.098	5234642.127	1498959.305	4145
4146	Point ZM	23/02/2017	01:25:09pm	PosnPnt	577.968	5234642.912	1498959.081	4146
4147	Point ZM	23/02/2017	01:25:10pm	PosnPnt	577.798	5234643.953	1498958.846	4147
4148	Point ZM	23/02/2017	01:25:11pm	PosnPnt	577.708	5234644.893	1498958.555	4148
4149	Point ZM	23/02/2017	01:25:12pm	PosnPnt	577.708	5234645.356	1498958.32	4149
4150	Point ZM	23/02/2017	01:25:13pm	PosnPnt	577.598	5234645.347	1498957.742	4150
4151	Point ZM	23/02/2017	01:25:14pm	PosnPnt	577.588	5234645.211	1498956.807	4151
4152	Point ZM	23/02/2017	01:25:15pm	PosnPnt	577.438	5234644.973	1498955.751	4152
4153	Point ZM	23/02/2017	01:25:16pm	PosnPnt	577.318	5234644.778	1498954.556	4153
4154	Point ZM	23/02/2017	01:25:17pm	PosnPnt	577.128	5234644.672	1498953.4	4154
4155	Point ZM	23/02/2017	01:25:18pm	PosnPnt	576.978	5234644.521	1498952.164	4155
4156	Point ZM	23/02/2017	01:25:19pm	PosnPnt	576.828	5234644.268	1498950.856	4156
4157	Point ZM	23/02/2017	01:25:20pm	PosnPnt	576.768	5234643.827	1498949.6	4157
4158	Point ZM	23/02/2017	01:25:21pm	PosnPnt	576.618	5234643.165	1498948.412	4158
4159	Point ZM	23/02/2017	01:25:22pm	PosnPnt	576.488	5234642.449	1498947.265	4159
4160	Point ZM	23/02/2017	01:25:23pm	PosnPnt	576.428	5234641.854	1498946.133	4160
4161	Point ZM	23/02/2017	01:25:24pm	PosnPnt	576.328	5234641.438	1498944.99	4161
4162	Point ZM	23/02/2017	01:25:25pm	PosnPnt	576.198	5234641.275	1498943.738	4162
4163	Point ZM	23/02/2017	01:25:26pm	PosnPnt	576.118	5234641.245	1498942.484	4163
4164	Point ZM	23/02/2017	01:25:27pm	PosnPnt	575.998	5234641.194	1498941.246	4164
4165	Point ZM	23/02/2017	01:25:28pm	PosnPnt	575.878	5234641.007	1498939.929	4165
4166	Point ZM	23/02/2017	01:25:29pm	PosnPnt	575.778	5234640.732	1498938.58	4166
4167	Point ZM	23/02/2017	01:25:30pm	PosnPnt	575.638	5234640.414	1498937.346	4167
4168	Point ZM	23/02/2017	01:25:31pm	PosnPnt	575.638	5234640.205	1498936.013	4168
4169	Point ZM	23/02/2017	01:25:32pm	PosnPnt	575.678	5234639.83	1498934.65	4169
4170	Point ZM	23/02/2017	01:25:33pm	PosnPnt	575.698	5234639.234	1498933.404	4170
4171	Point ZM	23/02/2017	01:25:34pm	PosnPnt	575.668	5234638.585	1498932.338	4171
4172	Point ZM	23/02/2017	01:25:35pm	PosnPnt	575.618	5234637.935	1498931.223	4172
4173	Point ZM	23/02/2017	01:25:36pm	PosnPnt	575.488	5234637.408	1498930.106	4173
4174	Point ZM	23/02/2017	01:25:37pm	PosnPnt	575.358	5234636.903	1498929.022	4174
4175	Point ZM	23/02/2017	01:25:38pm	PosnPnt	575.288	5234636.432	1498927.961	4175
4176	Point ZM	23/02/2017	01:25:39pm	PosnPnt	575.128	5234636.017	1498926.957	4176
4177	Point ZM	23/02/2017	01:25:40pm	PosnPnt	575.198	5234635.879	1498925.875	4177
4178	Point ZM	23/02/2017	01:25:41pm	PosnPnt	574.918	5234635.43	1498924.79	4178
4179	Point ZM	23/02/2017	01:25:42pm	PosnPnt	574.738	5234634.845	1498923.577	4179
4180	Point ZM	23/02/2017	01:25:43pm	PosnPnt	574.598	5234634.428	1498922.36	4180
4181	Point ZM	23/02/2017	01:25:44pm	PosnPnt	574.408	5234633.965	1498921.145	4181
4182	Point ZM	23/02/2017	01:25:45pm	PosnPnt	574.178	5234633.448	1498919.939	4182
4183	Point ZM	23/02/2017	01:25:46pm	PosnPnt	574.018	5234632.907	1498918.667	4183
4184	Point ZM	23/02/2017	01:25:47pm	PosnPnt	573.908	5234632.433	1498917.395	4184
4185	Point ZM	23/02/2017	01:25:48pm	PosnPnt	573.658	5234631.981	1498916.18	4185
4186	Point ZM	23/02/2017	01:25:49pm	PosnPnt	573.478	5234631.596	1498914.898	4186
4187	Point ZM	23/02/2017	01:25:50pm	PosnPnt	573.398	5234631.322	1498913.623	4187
4188	Point ZM	23/02/2017	01:25:52pm	PosnPnt	573.128	5234630.545	1498911.41	4188
4189	Point ZM	23/02/2017	01:25:53pm	PosnPnt	573.038	5234629.944	1498910.563	4189
4190	Point ZM	23/02/2017	01:25:54pm	PosnPnt	573.058	5234629.151	1498910.273	4190
4191	Point ZM	23/02/2017	01:25:55pm	PosnPnt	573.128	5234628.198	1498910.418	4191
4192	Point ZM	23/02/2017	01:25:56pm	PosnPnt	573.268	5234627.236	1498910.774	4192
4193	Point ZM	23/02/2017	01:25:57pm	PosnPnt	573.328	5234626.266	1498911.253	4193
4194	Point ZM	23/02/2017	01:25:58pm	PosnPnt	573.418	5234625.554	1498911.94	4194
4195	Point ZM	23/02/2017	01:25:59pm	PosnPnt	573.478	5234625.324	1498912.921	4195
4196	Point ZM	23/02/2017	01:26:00pm	PosnPnt	573.538	5234625.427	1498913.881	4196
4197	Point ZM	23/02/2017	01:26:01pm	PosnPnt	573.588	5234625.57	1498914.522	4197
4198	Point ZM	23/02/2017	01:26:02pm	PosnPnt	573.598	5234625.574	1498914.767	4198
4199	Point ZM	23/02/2017	01:26:03pm	PosnPnt	573.598	5234625.508	1498914.809	4199
4200	Point ZM	23/02/2017	01:26:04pm	PosnPnt	573.568	5234625.475	1498914.825	4200
4201	Point ZM	23/02/2017	01:26:05pm	PosnPnt	573.558	5234625.431	1498914.867	4201
4202	Point ZM	23/02/2017	01:26:06pm	PosnPnt	573.568	5234625.398	1498914.875	4202
4203	Point ZM	23/02/2017	01:26:07pm	PosnPnt	573.458	5234625.353	1498914.876	4203
4204	Point ZM	23/02/2017	01:26:08pm	PosnPnt	573.508	5234625.434	1498915.095	4204
4205	Point ZM	23/02/2017	01:26:09pm	PosnPnt	573.528	5234625.537	1498915.297	4205
4206	Point ZM	23/02/2017	01:26:10pm	PosnPnt	573.528	5234625.593	1498915.321	4206
4207	Point ZM	23/02/2017	01:26:11pm	PosnPnt	573.488	5234625.571	1498915.313	4207
4208	Point ZM	23/02/2017	01:26:12pm	PosnPnt	573.488	5234625.538	1498915.338	4208
4209	Point ZM	23/02/2017	01:26:13pm	PosnPnt	573.518	5234625.516	1498915.354	4209
4210	Point ZM	23/02/2017	01:26:14pm	PosnPnt	573.498	5234625.483	1498915.371	4210
4211	Point ZM	23/02/2017	01:26:15pm	PosnPnt	573.478	5234625.439	1498915.388	4211
4212	Point ZM	23/02/2017	01:26:16pm	PosnPnt	573.428	5234625.383	1498915.405	4212
4213	Point ZM	23/02/2017	01:26:17pm	PosnPnt	573.358	5234625.274	1498915.521	4213
4214	Point ZM	23/02/2017	01:26:18pm	PosnPnt	573.398	5234625.167	1498915.783	4214
4215	Point ZM	23/02/2017	01:26:19pm	PosnPnt	573.378	5234625.114	1498915.971	4215
4216	Point ZM	23/02/2017	01:26:20pm	PosnPnt	573.368	5234625.171	1498916.085	4216
4217	Point ZM	23/02/2017	01:26:21pm	PosnPnt	573.318	5234625.22	1498916.394	4217
4218	Point ZM	23/02/2017	01:26:22pm	PosnPnt	573.278	5234625.385	1498917.027	4218
4219	Point ZM	23/02/2017	01:26:23pm	PosnPnt	573.338	5234625.586	1498917.879	4219
4220	Point ZM	23/02/2017	01:26:24pm	PosnPnt	573.348	5234625.531	1498918.662	4220
4221	Point ZM	23/02/2017	01:26:25pm	PosnPnt	573.338	5234625.531	1498919.371	4221
4222	Point ZM	23/02/2017	01:26:26pm	PosnPnt	573.418	5234625.798	1498920.198	4222
4223	Point ZM	23/02/2017	01:26:27pm	PosnPnt	573.558	5234626.211	1498921.048	4223
4224	Point ZM	23/02/2017	01:26:28pm	PosnPnt	573.628	5234626.712	1498921.888	4224
4225	Point ZM	23/02/2017	01:26:29pm	PosnPnt	573.828	5234627.281	1498922.808	4225
4226	Point ZM	23/02/2017	01:26:30pm	PosnPnt	573.958	5234627.761	1498923.738	4226
4227	Point ZM	23/02/2017	01:26:31pm	PosnPnt	574.158	5234628.099	1498924.76	4227
4228	Point ZM	23/02/2017	01:26:32pm	PosnPnt	574.238	5234628.391	1498925.782	4228
4229	Point ZM	23/02/2017	01:26:33pm	PosnPnt	574.258	5234628.862	1498926.802	4229
4230	Point ZM	23/02/2017	01:26:34pm	PosnPnt	574.418	5234629.422	1498927.853	4230
4231	Point ZM	23/02/2017	01:26:35pm	PosnPnt	574.428	5234629.77	1498928.858	4231
4232	Point ZM	23/02/2017	01:26:36pm	PosnPnt	574.488	5234630.118	1498929.872	4232
4233	Point ZM	23/02/2017	01:26:37pm	PosnPnt	574.528	5234630.433	1498930.885	4233
4234	Point ZM	23/02/2017	01:26:38pm	PosnPnt	574.368	5234630.535	1498931.813	4234
4235	Point ZM	23/02/2017	01:26:39pm	PosnPnt	574.468	5234630.751	1498932.861	4235
4236	Point ZM	23/02/2017	01:26:40pm	PosnPnt	574.388	5234631.02	1498933.818	4236
4237	Point ZM	23/02/2017	01:26:41pm	PosnPnt	574.418	5234631.457	1498934.79	4237
4238	Point ZM	23/02/2017	01:26:42pm	PosnPnt	574.498	5234631.839	1498935.86	4238
4239	Point ZM	23/02/2017	01:26:43pm	PosnPnt	574.538	5234632.067	1498936.973	4239
4240	Point ZM	23/02/2017	01:26:44pm	PosnPnt	574.798	5234632.385	1498938.214	4240
4241	Point ZM	23/02/2017	01:26:45pm	PosnPnt	574.818	5234632.825	1498939.446	4241
4242	Point ZM	23/02/2017	01:26:46pm	PosnPnt	574.928	5234633.298	1498940.654	4242
4243	Point ZM	23/02/2017	01:26:47pm	PosnPnt	575.008	5234633.549	1498941.823	4243
4244	Point ZM	23/02/2017	01:26:48pm	PosnPnt	575.098	5234633.867	1498943.016	4244
4245	Point ZM	23/02/2017	01:26:49pm	PosnPnt	575.158	5234634.305	1498944.094	4245
4246	Point ZM	23/02/2017	01:26:50pm	PosnPnt	575.368	5234634.92	1498945.127	4246
4247	Point ZM	23/02/2017	01:26:51pm	PosnPnt	575.448	5234635.567	1498946.071	4247
4248	Point ZM	23/02/2017	01:26:52pm	PosnPnt	575.598	5234636.069	1498946.976	4248
4249	Point ZM	23/02/2017	01:26:53pm	PosnPnt	575.608	5234636.161	1498947.92	4249
4250	Point ZM	23/02/2017	01:26:54pm	PosnPnt	575.708	5234636.176	1498948.987	4250
4251	Point ZM	23/02/2017	01:26:55pm	PosnPnt	575.778	5234636.446	1498949.978	4251
4252	Point ZM	23/02/2017	01:26:56pm	PosnPnt	575.948	5234636.994	1498950.931	4252
4253	Point ZM	23/02/2017	01:26:57pm	PosnPnt	576.028	5234637.564	1498951.925	4253
